gene,cases_synonymous,cases_missense,cases_PTVs,control_synonymous,control_missense,control_PTVs,sample_synonymous,sample_missense,sample_PTVs,pval_synonymous,OR_synonymous,lowci_synonymous,highci_synonymous,pval_missense,OR_missense,lowci_missense,highci_missense,pval_PTVs,OR_PTVs,lowci_PTVs,highci_PTVs,cases_missense_MPC>=2,control_missense_MPC>=2,sample_missense_MPC>=2,pval_missense_MPC>=2,OR_missense_MPC>=2,lowci_missense_MPC>=2,highci_missense_MPC>=2
RPL41,1,0,0,0,0,0,1,0,0,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,,,,,
RPL5,11,66,0,7,128,0,18,194,0,0.020550192762796054,3.1938988324509787,1.1296423360294532,9.727461386385944,0.7586279286348021,1.0468580968345953,0.763737608701342,1.4236289223037533,,,,,,,,,,,
RPL6,8,29,0,16,45,0,24,74,0,1.0,1.01439868978045,0.3754992547188966,2.5146287790873045,0.26564111885118485,1.3096464027052614,0.7905082070603002,2.1388475200366184,,,,,0.0,1.0,1.0,1.0,0.0,0.0,79.02388266631878
RPL7,6,7,0,12,11,0,18,18,0,0.9999999999999998,1.0143912238357502,0.3121564817921824,2.923021344429487,0.6198640749085216,1.291463575600604,0.4241596209636434,3.651445728824509,,,,,2.0,1.0,3.0,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855
RPL7A,2,43,0,20,104,0,22,147,0,0.020602640256717642,0.2024586841744972,0.022941541021335582,0.8342142860249392,0.3774832583047682,0.8370131221486427,0.5712604513755007,1.2078765571727696,,,,,,,,,,,
RPL7L1,36,28,0,68,24,0,104,51,0,0.7536286124945687,1.0747197150389658,0.6954868777307416,1.6361453218344455,0.0026877322907161863,2.3766542871975944,1.3263774403873092,4.289880591403802,,,,,,,,,,,
RPL8,11,5,0,11,11,0,22,16,0,0.1111564970318694,2.0315878006951644,0.7979482378454292,5.171691658896681,1.0000000000000004,0.9220556115366,0.2509770259438655,2.8808732607101195,,,,,2.0,3.0,5.0,0.6676448300058453,1.3526811634140692,0.11290990395630232,11.810079668459116
RPL9,4,5,0,9,10,0,13,15,0,0.9999999999999998,0.9015655012744614,0.20275241979869071,3.232579437803829,1.0,1.0143874937648505,0.2718487414929345,3.2600261224702267,,,,,,,,,,,
RPLP0,6,12,0,12,12,0,18,24,0,0.9999999999999998,1.0143912238357502,0.3121564817921824,2.923021344429487,0.08445255535793443,2.03185552905572,0.8340468724474439,4.949746357440172,,,,,,,,,,,
RPLP1,48,1,0,92,7,0,140,8,0,0.7863018210092553,1.0591954374161148,0.7294440358764381,1.5210858938133207,0.28490086574206863,0.28966474539301484,0.006428805484935256,2.2559934133590898,,,,,,,,,,,
RPLP2,0,11,0,4,8,0,4,19,0,0.3095367936943473,0.0,0.0,3.073196945165264,0.027383183656465068,2.794343589284754,1.0228170965014445,8.008896234511695,,,,,,,,,,,
RPN1,12,72,1,15,104,1,27,176,2,0.2215578953638016,1.624886494943406,0.69371751899438,3.7222816204927813,0.02897482395201285,1.4121830807402131,1.0280715725114038,1.9307071605947,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,
RPN2,38,34,1,58,38,2,95,72,3,0.19067199809821064,1.3324542910042956,0.8593891416373632,2.0444914742201674,0.011890361560437048,1.8224014021606765,1.1108811859770478,2.978401070302828,1.0,1.0143725927892049,0.0171943168231569,19.498984920552157,,,,,,,
RPP14,3,11,0,2,35,0,5,46,0,0.3399551869003277,3.0443613995111147,0.3485850272371702,36.48612398803831,0.21141338398854695,0.636587786747855,0.29130856869702226,1.2840573654154317,,,,,,,,,,,
RPP21,0,4,0,2,6,0,2,10,0,1.0,0.0,0.0,10.799903524584739,0.7385945905226379,1.3528638459489226,0.28061647306809245,5.707599797762487,,,,,,,,,,,
RPP25,0,1,0,1,1,0,1,2,0,1.0,0.0,0.0,79.02388266631878,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,
RPP25L,3,2,0,2,7,0,5,9,0,0.3399551869003277,3.0443613995111147,0.3485850272371702,36.48612398803831,0.7268208348142737,0.579442851958659,0.0586929065023789,3.0450863271983635,,,,,,,,,,,
RPP30,7,10,0,15,15,1,22,25,1,0.9999999999999996,0.9466474208218686,0.3262382735347707,2.468979770076684,0.5236155835944235,1.3534130315358193,0.5431786717008911,3.2237144419698542,1.0,0.0,0.0,79.02388266631878,,,,,,,
RPP38,3,5,0,0,16,0,3,21,0,0.03597442136310939,inf,0.8385372201147251,inf,0.4881821542638321,0.6335255329990624,0.1813818746964584,1.8115138458109499,,,,,,,,,,,
RPP40,12,12,0,20,9,0,32,21,0,0.57703755521868,1.2178680370752095,0.5422330918058375,2.619072178603735,0.03326391189227487,2.710033788486206,1.046993610126587,7.290306187803911,,,,,,,,,,,
RPRD1A,28,4,1,80,5,0,108,9,1,0.12366722581526987,0.7079575875519666,0.4423034425253236,1.1031927481119488,0.4893629224557851,1.6235915115810744,0.32198688694002103,7.54774349569157,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
RPRD1B,29,2,0,57,4,0,86,6,0,0.90855411519659,1.0323675557981355,0.6353266947176756,1.644919841193002,1.0000000000000002,1.0143763151399232,0.09170114745990236,7.081181774729068,,,,,1.0,0.0,1.0,0.3301717508331197,inf,0.052018464830419324,inf
RPRD2,0,1,0,4,13,0,4,14,0,0.3095367936943473,0.0,0.0,3.073196945165264,0.04511427402307986,0.15584441162884596,0.003670021133343947,1.038347795363339,,,,,,,,,,,
RPRM,0,0,0,0,1,0,0,1,0,,,,,1.0,0.0,0.0,79.02388266631878,,,,,,,,,,,
RPRML,0,0,0,0,1,0,0,1,0,,,,,1.0,0.0,0.0,79.02388266631878,,,,,,,,,,,
RPS10,14,1,0,43,1,0,57,2,0,0.20428860574946708,0.65930291593546,0.33270174490199833,1.230412258859647,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,
RPS10-NUDT3,2,3,0,2,4,0,4,7,0,0.6030400067624689,2.029184483668168,0.14702005829452644,28.004710506925612,0.6912340997718179,1.5219275420782503,0.22281976336141812,9.000803769858283,,,,,,,,,,,
RPS11,2,3,0,5,3,0,7,6,0,1.0000000000000002,0.8114264727671339,0.07722437069732538,4.9588532811017165,0.4036187918150712,2.029450965679079,0.2716851749529328,15.1641955057073,,,,,,,,,,,
RPS12,3,3,0,4,4,0,7,7,0,0.6912340997718179,1.5219275420782503,0.22281976336141812,9.000803769858283,0.6912340997718179,1.5219275420782503,0.22281976336141812,9.000803769858283,,,,,,,,,,,
RPS13,1,4,0,12,7,0,13,11,0,0.07305823131965204,0.16885083896256192,0.00395279039978913,1.1420587486908282,0.7592512738679792,1.159410999654363,0.24873594372491675,4.563667425415393,,,,,,,,,,,
RPS14,4,3,0,8,1,0,12,4,0,1.0,1.0143837656262462,0.22339094247984448,3.789094236841152,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,,,,,1.0,0.0,1.0,0.3301717508331197,inf,0.052018464830419324,inf
RPS15,29,14,0,120,29,0,149,43,0,0.0002963175128486121,0.4864472591926435,0.3119457626277697,0.7363183468113843,1.0000000000000002,0.979296836587946,0.4776425347468744,1.9162881083960104,,,,,1.0,1.0,2.0,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528
RPS15A,1,2,0,5,1,0,6,3,0,0.6707416596800942,0.4056174204057831,0.008577246761065612,3.626725343699869,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855,,,,,,,,,,,
RPS16,7,8,0,6,4,0,13,12,0,0.13930736031065774,2.3691602020548572,0.6812455870937126,8.539003180150743,0.02574002458176583,4.063243766038593,1.0877401338126889,18.444768504231792,,,,,0.0,1.0,1.0,1.0,0.0,0.0,79.02388266631878
RPS18,2,3,0,2,0,0,4,3,0,0.6030400067624689,2.029184483668168,0.14702005829452644,28.004710506925612,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
RPS19,10,14,0,17,19,0,27,33,0,0.6839122572442883,1.1938336644107277,0.48803020293546995,2.763818436720681,0.2679282151784255,1.4966323808204416,0.6935260058626167,3.1521095548808766,,,,,,,,,,,
RPS19BP1,2,6,0,7,7,1,9,13,1,0.7268208348142737,0.579442851958659,0.0586929065023789,3.0450863271983635,0.3773068285638457,1.7400187114707637,0.4827382547841415,6.051047141696516,1.0,0.0,0.0,79.02388266631878,,,,,,,
RPS2,58,2,0,124,7,0,182,9,0,0.8117035241920408,0.94814699008921,0.680147330954776,1.3086115117398618,0.7268208348142737,0.579442851958659,0.0586929065023789,3.0450863271983635,,,,,,,,,,,
RPS20,7,2,0,19,0,0,25,2,0,0.6768366729417506,0.7469655236674961,0.26514582053330504,1.8576930370147064,0.108994485854413,inf,0.3810289196999768,inf,,,,,1.0,0.0,1.0,0.3301717508331197,inf,0.052018464830419324,inf
RPS21,1,5,0,1,10,0,2,15,0,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,1.0,1.0143874937648505,0.2718487414929345,3.2600261224702267,,,,,0.0,1.0,1.0,1.0,0.0,0.0,79.02388266631878
RPS23,8,1,0,15,5,0,23,6,0,0.8276467060133159,1.0821482029282041,0.3969867282768617,2.721764623199501,0.6707416596800942,0.4056174204057831,0.008577246761065612,3.626725343699869,,,,,0.0,2.0,2.0,1.0,0.0,0.0,10.799903524584739
RPS24,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
RPS25,10,0,0,11,1,0,21,1,0,0.1670699624605394,1.846468906058998,0.7023332988619838,4.793565647311649,1.0,0.0,0.0,79.02388266631878,,,,,,,,,,,
